year,iso_code,country,debt_type,prices,units,value
2015,AFG,Afghanistan,Multilateral,current,USD million,3.9092
2015,AGO,Angola,Multilateral,current,USD million,460.271
2015,ALB,Albania,Multilateral,current,USD million,58.6522
2015,ARG,Argentina,Multilateral,current,USD million,1753.3138
2015,ARM,Armenia,Multilateral,current,USD million,372.1054
2015,AZE,Azerbaijan,Multilateral,current,USD million,573.4179
2015,BEN,Benin,Multilateral,current,USD million,64.2652
2015,BFA,Burkina Faso,Multilateral,current,USD million,18.8041
2015,BGD,Bangladesh,Multilateral,current,USD million,486.2052
2015,BGR,Bulgaria,Multilateral,current,USD million,256.725
2015,BIH,Bosnia and Herzegovina,Multilateral,current,USD million,330.8285
2015,BLR,Belarus,Multilateral,current,USD million,103.8092
2015,BLZ,Belize,Multilateral,current,USD million,39.2441
2015,BOL,Bolivia,Multilateral,current,USD million,859.1797
2015,BRA,Brazil,Multilateral,current,USD million,2318.2921
2015,BTN,Bhutan,Multilateral,current,USD million,21.867
2015,BWA,Botswana,Multilateral,current,USD million,7.545
2015,CHN,China,Multilateral,current,USD million,2719.4626
2015,CIV,Cote d'Ivoire,Multilateral,current,USD million,23.3561
2015,CMR,Cameroon,Multilateral,current,USD million,59.5959
2015,COD,"Congo, Dem. Rep.",Multilateral,current,USD million,62.3324
2015,COG,"Congo, Rep.",Multilateral,current,USD million,9.974
2015,COL,Colombia,Multilateral,current,USD million,2344.252
2015,CPV,Cabo Verde,Multilateral,current,USD million,48.5385
2015,CRI,Costa Rica,Multilateral,current,USD million,445.669
2015,DJI,Djibouti,Multilateral,current,USD million,37.0259
2015,DMA,Dominica,Multilateral,current,USD million,11.533
2015,DOM,Dominican Republic,Multilateral,current,USD million,760.4139
2015,ECU,Ecuador,Multilateral,current,USD million,2101.5062
2015,EGY,"Egypt, Arab Rep.",Multilateral,current,USD million,1802.4081
2015,ETH,Ethiopia,Multilateral,current,USD million,7.749
2015,FJI,Fiji,Multilateral,current,USD million,0.993
2015,GAB,Gabon,Multilateral,current,USD million,40.7497
2015,GEO,Georgia,Multilateral,current,USD million,352.9695
2015,GHA,Ghana,Multilateral,current,USD million,235.3529
2015,GIN,Guinea,Multilateral,current,USD million,10.4676
2015,GMB,"Gambia, The",Multilateral,current,USD million,12.8228
2015,GNB,Guinea-Bissau,Multilateral,current,USD million,44.4823
2015,GRD,Grenada,Multilateral,current,USD million,25.924
2015,GTM,Guatemala,Multilateral,current,USD million,702.2003
2015,GUY,Guyana,Multilateral,current,USD million,19.499
2015,HND,Honduras,Multilateral,current,USD million,275.3916
2015,HTI,Haiti,Multilateral,current,USD million,7.265
2015,IDN,Indonesia,Multilateral,current,USD million,3972.1179
2015,IND,India,Multilateral,current,USD million,3344.9831
2015,IRN,"Iran, Islamic Rep.",Multilateral,current,USD million,9.8642
2015,IRQ,Iraq,Multilateral,current,USD million,1207.846
2015,JAM,Jamaica,Multilateral,current,USD million,320.779
2015,JOR,Jordan,Multilateral,current,USD million,571.0103
2015,KAZ,Kazakhstan,Multilateral,current,USD million,1375.043
2015,KEN,Kenya,Multilateral,current,USD million,8.0588
2015,KGZ,Kyrgyz Republic,Multilateral,current,USD million,14.0824
2015,KHM,Cambodia,Multilateral,current,USD million,8.457
2015,LAO,Lao PDR,Multilateral,current,USD million,0.001
2015,LBN,Lebanon,Multilateral,current,USD million,102.3719
2015,LBR,Liberia,Multilateral,current,USD million,19.1492
2015,LCA,St. Lucia,Multilateral,current,USD million,5.738
2015,LKA,Sri Lanka,Multilateral,current,USD million,430.0223
2015,LSO,Lesotho,Multilateral,current,USD million,40.9804
2015,MAR,Morocco,Multilateral,current,USD million,1654.8306
2015,MDA,Moldova,Multilateral,current,USD million,100.6328
2015,MDG,Madagascar,Multilateral,current,USD million,3.317
2015,MDV,Maldives,Multilateral,current,USD million,3.471
2015,MEX,Mexico,Multilateral,current,USD million,1506.783
2015,MKD,North Macedonia,Multilateral,current,USD million,188.7201
2015,MLI,Mali,Multilateral,current,USD million,23.8997
2015,MNE,Montenegro,Multilateral,current,USD million,22.5899
2015,MNG,Mongolia,Multilateral,current,USD million,116.713
2015,MOZ,Mozambique,Multilateral,current,USD million,10.0214
2015,MRT,Mauritania,Multilateral,current,USD million,212.4741
2015,MUS,Mauritius,Multilateral,current,USD million,1.4203
2015,MWI,Malawi,Multilateral,current,USD million,4.276
2015,NER,Niger,Multilateral,current,USD million,199.9683
2015,NGA,Nigeria,Multilateral,current,USD million,523.1186
2015,NIC,Nicaragua,Multilateral,current,USD million,233.065
2015,NPL,Nepal,Multilateral,current,USD million,7.018
2015,PAK,Pakistan,Multilateral,current,USD million,2548.6317
2015,PER,Peru,Multilateral,current,USD million,1225.0685
2015,PHL,Philippines,Multilateral,current,USD million,1844.233
2015,PNG,Papua New Guinea,Multilateral,current,USD million,72.507
2015,PRY,Paraguay,Multilateral,current,USD million,182.8745
2015,RUS,Russian Federation,Multilateral,current,USD million,80.535
2015,RWA,Rwanda,Multilateral,current,USD million,9.145
2015,SDN,Sudan,Multilateral,current,USD million,179.148
2015,SEN,Senegal,Multilateral,current,USD million,7.2037
2015,SLE,Sierra Leone,Multilateral,current,USD million,8.342
2015,SLV,El Salvador,Multilateral,current,USD million,349.8713
2015,SRB,Serbia,Multilateral,current,USD million,911.0139
2015,SUR,Suriname,Multilateral,current,USD million,59.034
2015,SWZ,Eswatini,Multilateral,current,USD million,15.9405
2015,TCD,Chad,Multilateral,current,USD million,24.6405
2015,TGO,Togo,Multilateral,current,USD million,50.1733
2015,THA,Thailand,Multilateral,current,USD million,23.604
2015,TJK,Tajikistan,Multilateral,current,USD million,36.2214
2015,TKM,Turkmenistan,Multilateral,current,USD million,35.287
2015,TLS,Timor-Leste,Multilateral,current,USD million,22.126
2015,TUN,Tunisia,Multilateral,current,USD million,1389.1374
2015,TUR,Turkiye,Multilateral,current,USD million,2440.5448
2015,TZA,Tanzania,Multilateral,current,USD million,15.6334
2015,UGA,Uganda,Multilateral,current,USD million,44.5003
2015,UKR,Ukraine,Multilateral,current,USD million,1782.1986
2015,UZB,Uzbekistan,Multilateral,current,USD million,574.589
2015,VCT,St. Vincent and the Grenadines,Multilateral,current,USD million,15.218
2015,VNM,Viet Nam,Multilateral,current,USD million,1367.8567
2015,WSM,Samoa,Multilateral,current,USD million,1.477
2015,XKX,Kosovo,Multilateral,current,USD million,4.959
2015,YEM,"Yemen, Rep.",Multilateral,current,USD million,51.917
2015,ZAF,South Africa,Multilateral,current,USD million,500.2837
2015,ZMB,Zambia,Multilateral,current,USD million,30.6059
2015,ZWE,Zimbabwe,Multilateral,current,USD million,200.3606
2016,AFG,Afghanistan,Multilateral,current,USD million,8.465
2016,AGO,Angola,Multilateral,current,USD million,404.9467
2016,ALB,Albania,Multilateral,current,USD million,67.528
2016,ARG,Argentina,Multilateral,current,USD million,2323.236
2016,ARM,Armenia,Multilateral,current,USD million,433.9739
2016,AZE,Azerbaijan,Multilateral,current,USD million,1143.138
2016,BEN,Benin,Multilateral,current,USD million,52.3894
2016,BFA,Burkina Faso,Multilateral,current,USD million,24.4233
2016,BGD,Bangladesh,Multilateral,current,USD million,832.5192
2016,BGR,Bulgaria,Multilateral,current,USD million,707.5926
2016,BIH,Bosnia and Herzegovina,Multilateral,current,USD million,346.6213
2016,BLR,Belarus,Multilateral,current,USD million,1010.974
2016,BLZ,Belize,Multilateral,current,USD million,35.0447
2016,BOL,Bolivia,Multilateral,current,USD million,805.9583
2016,BRA,Brazil,Multilateral,current,USD million,2300.8583
2016,BTN,Bhutan,Multilateral,current,USD million,10.526
2016,BWA,Botswana,Multilateral,current,USD million,36.5811
2016,CHN,China,Multilateral,current,USD million,3035.5739
2016,CIV,Cote d'Ivoire,Multilateral,current,USD million,34.7827
2016,CMR,Cameroon,Multilateral,current,USD million,82.1693
2016,COD,"Congo, Dem. Rep.",Multilateral,current,USD million,16.1524
2016,COG,"Congo, Rep.",Multilateral,current,USD million,47.2252
2016,COL,Colombia,Multilateral,current,USD million,3215.3375
2016,CPV,Cabo Verde,Multilateral,current,USD million,32.3819
2016,CRI,Costa Rica,Multilateral,current,USD million,583.072
2016,DJI,Djibouti,Multilateral,current,USD million,45.3343
2016,DMA,Dominica,Multilateral,current,USD million,4.016
2016,DOM,Dominican Republic,Multilateral,current,USD million,493.1181
2016,DZA,Algeria,Multilateral,current,USD million,983.5317
2016,ECU,Ecuador,Multilateral,current,USD million,1113.0961
2016,EGY,"Egypt, Arab Rep.",Multilateral,current,USD million,5044.223
2016,ETH,Ethiopia,Multilateral,current,USD million,24.8622
2016,FJI,Fiji,Multilateral,current,USD million,51.114
2016,GAB,Gabon,Multilateral,current,USD million,40.6512
2016,GEO,Georgia,Multilateral,current,USD million,286.6128
2016,GHA,Ghana,Multilateral,current,USD million,110.404
2016,GIN,Guinea,Multilateral,current,USD million,15.512
2016,GMB,"Gambia, The",Multilateral,current,USD million,1.655
2016,GNB,Guinea-Bissau,Multilateral,current,USD million,11.4333
2016,GRD,Grenada,Multilateral,current,USD million,9.601
2016,GTM,Guatemala,Multilateral,current,USD million,59.4832
2016,GUY,Guyana,Multilateral,current,USD million,9.743
2016,HND,Honduras,Multilateral,current,USD million,138.5389
2016,HTI,Haiti,Multilateral,current,USD million,8.242
2016,IDN,Indonesia,Multilateral,current,USD million,2976.4388
2016,IND,India,Multilateral,current,USD million,3741.9658
2016,IRN,"Iran, Islamic Rep.",Multilateral,current,USD million,12.1737
2016,IRQ,Iraq,Multilateral,current,USD million,1509.855
2016,JAM,Jamaica,Multilateral,current,USD million,266.86
2016,JOR,Jordan,Multilateral,current,USD million,595.4168
2016,KAZ,Kazakhstan,Multilateral,current,USD million,1453.577
2016,KEN,Kenya,Multilateral,current,USD million,302.3555
2016,KGZ,Kyrgyz Republic,Multilateral,current,USD million,17.1498
2016,KHM,Cambodia,Multilateral,current,USD million,7.072
2016,LAO,Lao PDR,Multilateral,current,USD million,12.208
2016,LBN,Lebanon,Multilateral,current,USD million,172.7418
2016,LBR,Liberia,Multilateral,current,USD million,3.0844
2016,LCA,St. Lucia,Multilateral,current,USD million,4.175
2016,LKA,Sri Lanka,Multilateral,current,USD million,637.243
2016,LSO,Lesotho,Multilateral,current,USD million,23.0355
2016,MAR,Morocco,Multilateral,current,USD million,1847.7364
2016,MDA,Moldova,Multilateral,current,USD million,134.1033
2016,MDG,Madagascar,Multilateral,current,USD million,2.61
2016,MDV,Maldives,Multilateral,current,USD million,0.2489
2016,MEX,Mexico,Multilateral,current,USD million,1522.972
2016,MKD,North Macedonia,Multilateral,current,USD million,110.2281
2016,MLI,Mali,Multilateral,current,USD million,29.6721
2016,MMR,Myanmar,Multilateral,current,USD million,0.846
2016,MNE,Montenegro,Multilateral,current,USD million,44.338
2016,MNG,Mongolia,Multilateral,current,USD million,98.4317
2016,MOZ,Mozambique,Multilateral,current,USD million,7.9302
2016,MRT,Mauritania,Multilateral,current,USD million,257.213
2016,MUS,Mauritius,Multilateral,current,USD million,45.8656
2016,MWI,Malawi,Multilateral,current,USD million,3.975
2016,NER,Niger,Multilateral,current,USD million,51.7367
2016,NGA,Nigeria,Multilateral,current,USD million,434.8793
2016,NIC,Nicaragua,Multilateral,current,USD million,234.488
2016,NPL,Nepal,Multilateral,current,USD million,7.735
2016,PAK,Pakistan,Multilateral,current,USD million,2241.3601
2016,PER,Peru,Multilateral,current,USD million,817.672
2016,PHL,Philippines,Multilateral,current,USD million,927.795
2016,PNG,Papua New Guinea,Multilateral,current,USD million,109.054
2016,PRY,Paraguay,Multilateral,current,USD million,366.1132
2016,RUS,Russian Federation,Multilateral,current,USD million,74.471
2016,RWA,Rwanda,Multilateral,current,USD million,15.1231
2016,SDN,Sudan,Multilateral,current,USD million,67.1779
2016,SEN,Senegal,Multilateral,current,USD million,177.2144
2016,SLE,Sierra Leone,Multilateral,current,USD million,3.139
2016,SLV,El Salvador,Multilateral,current,USD million,376.0981
2016,SRB,Serbia,Multilateral,current,USD million,640.8371
2016,SUR,Suriname,Multilateral,current,USD million,154.854
2016,SWZ,Eswatini,Multilateral,current,USD million,30.7738
2016,TCD,Chad,Multilateral,current,USD million,51.2281
2016,TGO,Togo,Multilateral,current,USD million,72.2553
2016,THA,Thailand,Multilateral,current,USD million,2.881
2016,TJK,Tajikistan,Multilateral,current,USD million,29.0409
2016,TKM,Turkmenistan,Multilateral,current,USD million,108.458
2016,TLS,Timor-Leste,Multilateral,current,USD million,21.788
2016,TUN,Tunisia,Multilateral,current,USD million,1121.9149
2016,TUR,Turkiye,Multilateral,current,USD million,3027.8449
2016,TZA,Tanzania,Multilateral,current,USD million,22.7279
2016,UGA,Uganda,Multilateral,current,USD million,19.5785
2016,UKR,Ukraine,Multilateral,current,USD million,669.1059
2016,UZB,Uzbekistan,Multilateral,current,USD million,391.422
2016,VCT,St. Vincent and the Grenadines,Multilateral,current,USD million,7.349
2016,VNM,Viet Nam,Multilateral,current,USD million,1290.6379
2016,WSM,Samoa,Multilateral,current,USD million,2.928
2016,XKX,Kosovo,Multilateral,current,USD million,5.962
2016,YEM,"Yemen, Rep.",Multilateral,current,USD million,17.2953
2016,ZAF,South Africa,Multilateral,current,USD million,509.5983
2016,ZMB,Zambia,Multilateral,current,USD million,50.7729
2016,ZWE,Zimbabwe,Multilateral,current,USD million,15.9254
2017,AGO,Angola,Multilateral,current,USD million,159.7986
2017,ALB,Albania,Multilateral,current,USD million,311.0363
2017,ARG,Argentina,Multilateral,current,USD million,2941.266
2017,ARM,Armenia,Multilateral,current,USD million,350.3764
2017,AZE,Azerbaijan,Multilateral,current,USD million,1285.73
2017,BEN,Benin,Multilateral,current,USD million,78.5533
2017,BFA,Burkina Faso,Multilateral,current,USD million,37.0764
2017,BGD,Bangladesh,Multilateral,current,USD million,825.8637
2017,BGR,Bulgaria,Multilateral,current,USD million,199.4596
2017,BIH,Bosnia and Herzegovina,Multilateral,current,USD million,226.5959
2017,BLR,Belarus,Multilateral,current,USD million,1022.4959
2017,BLZ,Belize,Multilateral,current,USD million,45.9838
2017,BOL,Bolivia,Multilateral,current,USD million,1090.0978
2017,BRA,Brazil,Multilateral,current,USD million,2736.3235
2017,BTN,Bhutan,Multilateral,current,USD million,35.085
2017,BWA,Botswana,Multilateral,current,USD million,4.5235
2017,CHN,China,Multilateral,current,USD million,3479.5227
2017,CIV,Cote d'Ivoire,Multilateral,current,USD million,163.1838
2017,CMR,Cameroon,Multilateral,current,USD million,294.666
2017,COD,"Congo, Dem. Rep.",Multilateral,current,USD million,220.913
2017,COG,"Congo, Rep.",Multilateral,current,USD million,411.0451
2017,COL,Colombia,Multilateral,current,USD million,1480.5713
2017,CPV,Cabo Verde,Multilateral,current,USD million,35.7448
2017,CRI,Costa Rica,Multilateral,current,USD million,364.641
2017,DJI,Djibouti,Multilateral,current,USD million,22.2737
2017,DMA,Dominica,Multilateral,current,USD million,1.616
2017,DOM,Dominican Republic,Multilateral,current,USD million,238.6816
2017,ECU,Ecuador,Multilateral,current,USD million,999.3674
2017,EGY,"Egypt, Arab Rep.",Multilateral,current,USD million,3551.7229
2017,ETH,Ethiopia,Multilateral,current,USD million,178.9722
2017,FJI,Fiji,Multilateral,current,USD million,57.45
2017,GAB,Gabon,Multilateral,current,USD million,849.7534
2017,GEO,Georgia,Multilateral,current,USD million,421.689
2017,GHA,Ghana,Multilateral,current,USD million,295.972
2017,GIN,Guinea,Multilateral,current,USD million,21.161
2017,GMB,"Gambia, The",Multilateral,current,USD million,36.6674
2017,GNB,Guinea-Bissau,Multilateral,current,USD million,32.2009
2017,GRD,Grenada,Multilateral,current,USD million,0.48
2017,GTM,Guatemala,Multilateral,current,USD million,67.5756
2017,GUY,Guyana,Multilateral,current,USD million,36.024
2017,HND,Honduras,Multilateral,current,USD million,249.4372
2017,HTI,Haiti,Multilateral,current,USD million,16.062
2017,IDN,Indonesia,Multilateral,current,USD million,2058.8793
2017,IND,India,Multilateral,current,USD million,3847.0689
2017,IRN,"Iran, Islamic Rep.",Multilateral,current,USD million,23.6961
2017,IRQ,Iraq,Multilateral,current,USD million,129.382
2017,JAM,Jamaica,Multilateral,current,USD million,133.895
2017,JOR,Jordan,Multilateral,current,USD million,439.0037
2017,KAZ,Kazakhstan,Multilateral,current,USD million,243.781
2017,KEN,Kenya,Multilateral,current,USD million,795.1647
2017,KGZ,Kyrgyz Republic,Multilateral,current,USD million,22.3986
2017,KHM,Cambodia,Multilateral,current,USD million,5.5638
2017,LAO,Lao PDR,Multilateral,current,USD million,56.073
2017,LBN,Lebanon,Multilateral,current,USD million,357.8342
2017,LCA,St. Lucia,Multilateral,current,USD million,11.484
2017,LKA,Sri Lanka,Multilateral,current,USD million,579.993
2017,LSO,Lesotho,Multilateral,current,USD million,22.475
2017,MAR,Morocco,Multilateral,current,USD million,2064.3066
2017,MDA,Moldova,Multilateral,current,USD million,77.2055
2017,MDG,Madagascar,Multilateral,current,USD million,8.643
2017,MDV,Maldives,Multilateral,current,USD million,8.1477
2017,MEX,Mexico,Multilateral,current,USD million,2219.644
2017,MKD,North Macedonia,Multilateral,current,USD million,102.7949
2017,MLI,Mali,Multilateral,current,USD million,32.4469
2017,MMR,Myanmar,Multilateral,current,USD million,0.472
2017,MNE,Montenegro,Multilateral,current,USD million,26.619
2017,MNG,Mongolia,Multilateral,current,USD million,389.659
2017,MOZ,Mozambique,Multilateral,current,USD million,3.3086
2017,MRT,Mauritania,Multilateral,current,USD million,177.1133
2017,MUS,Mauritius,Multilateral,current,USD million,55.1429
2017,MWI,Malawi,Multilateral,current,USD million,4.7288
2017,NER,Niger,Multilateral,current,USD million,70.3405
2017,NGA,Nigeria,Multilateral,current,USD million,1220.9254
2017,NIC,Nicaragua,Multilateral,current,USD million,479.585
2017,NPL,Nepal,Multilateral,current,USD million,14.822
2017,PAK,Pakistan,Multilateral,current,USD million,2381.1461
2017,PER,Peru,Multilateral,current,USD million,352.7272
2017,PHL,Philippines,Multilateral,current,USD million,1134.686
2017,PNG,Papua New Guinea,Multilateral,current,USD million,100.108
2017,PRY,Paraguay,Multilateral,current,USD million,403.3704
2017,RUS,Russian Federation,Multilateral,current,USD million,64.623
2017,RWA,Rwanda,Multilateral,current,USD million,14.5186
2017,SDN,Sudan,Multilateral,current,USD million,37.2724
2017,SEN,Senegal,Multilateral,current,USD million,80.7409
2017,SLE,Sierra Leone,Multilateral,current,USD million,1.6
2017,SLV,El Salvador,Multilateral,current,USD million,367.46
2017,SRB,Serbia,Multilateral,current,USD million,818.2287
2017,SUR,Suriname,Multilateral,current,USD million,25.885
2017,SWZ,Eswatini,Multilateral,current,USD million,42.8874
2017,TCD,Chad,Multilateral,current,USD million,80.146
2017,TGO,Togo,Multilateral,current,USD million,44.4602
2017,TJK,Tajikistan,Multilateral,current,USD million,39.7092
2017,TKM,Turkmenistan,Multilateral,current,USD million,22.963
2017,TLS,Timor-Leste,Multilateral,current,USD million,28.746
2017,TUN,Tunisia,Multilateral,current,USD million,1343.8266
2017,TUR,Turkiye,Multilateral,current,USD million,3144.521
2017,TZA,Tanzania,Multilateral,current,USD million,64.7495
2017,UGA,Uganda,Multilateral,current,USD million,239.6586
2017,UKR,Ukraine,Multilateral,current,USD million,1834.4446
2017,UZB,Uzbekistan,Multilateral,current,USD million,600.2188
2017,VCT,St. Vincent and the Grenadines,Multilateral,current,USD million,4.941
2017,VNM,Viet Nam,Multilateral,current,USD million,1299.8793
2017,WSM,Samoa,Multilateral,current,USD million,1.491
2017,XKX,Kosovo,Multilateral,current,USD million,8.6584
2017,YEM,"Yemen, Rep.",Multilateral,current,USD million,3.2195
2017,ZAF,South Africa,Multilateral,current,USD million,1193.0721
2017,ZMB,Zambia,Multilateral,current,USD million,51.4663
2017,ZWE,Zimbabwe,Multilateral,current,USD million,0.277
2018,AGO,Angola,Multilateral,current,USD million,61.6801
2018,ALB,Albania,Multilateral,current,USD million,265.5347
2018,ARG,Argentina,Multilateral,current,USD million,3593.2628
2018,ARM,Armenia,Multilateral,current,USD million,166.6833
2018,AZE,Azerbaijan,Multilateral,current,USD million,1412.648
2018,BEN,Benin,Multilateral,current,USD million,62.7012
2018,BFA,Burkina Faso,Multilateral,current,USD million,65.6574
2018,BGD,Bangladesh,Multilateral,current,USD million,1051.0813
2018,BGR,Bulgaria,Multilateral,current,USD million,208.0848
2018,BIH,Bosnia and Herzegovina,Multilateral,current,USD million,336.3682
2018,BLR,Belarus,Multilateral,current,USD million,366.7534
2018,BLZ,Belize,Multilateral,current,USD million,41.19
2018,BOL,Bolivia,Multilateral,current,USD million,922.2879
2018,BRA,Brazil,Multilateral,current,USD million,3082.1043
2018,BTN,Bhutan,Multilateral,current,USD million,11.912
2018,BWA,Botswana,Multilateral,current,USD million,39.8855
2018,CHN,China,Multilateral,current,USD million,3287.1563
2018,CIV,Cote d'Ivoire,Multilateral,current,USD million,325.3344
2018,CMR,Cameroon,Multilateral,current,USD million,708.1499
2018,COD,"Congo, Dem. Rep.",Multilateral,current,USD million,14.3948
2018,COG,"Congo, Rep.",Multilateral,current,USD million,74.8528
2018,COL,Colombia,Multilateral,current,USD million,2876.7357
2018,CPV,Cabo Verde,Multilateral,current,USD million,41.5779
2018,CRI,Costa Rica,Multilateral,current,USD million,1542.3969
2018,DJI,Djibouti,Multilateral,current,USD million,45.2432
2018,DMA,Dominica,Multilateral,current,USD million,2.016
2018,DOM,Dominican Republic,Multilateral,current,USD million,496.5388
2018,ECU,Ecuador,Multilateral,current,USD million,1859.9415
2018,EGY,"Egypt, Arab Rep.",Multilateral,current,USD million,3950.1177
2018,ETH,Ethiopia,Multilateral,current,USD million,27.2263
2018,FJI,Fiji,Multilateral,current,USD million,35.943
2018,GAB,Gabon,Multilateral,current,USD million,379.0669
2018,GEO,Georgia,Multilateral,current,USD million,332.2501
2018,GHA,Ghana,Multilateral,current,USD million,71.576
2018,GIN,Guinea,Multilateral,current,USD million,34.592
2018,GMB,"Gambia, The",Multilateral,current,USD million,29.6606
2018,GNB,Guinea-Bissau,Multilateral,current,USD million,49.3628
2018,GRD,Grenada,Multilateral,current,USD million,0.711
2018,GTM,Guatemala,Multilateral,current,USD million,308.5923
2018,GUY,Guyana,Multilateral,current,USD million,47.312
2018,HND,Honduras,Multilateral,current,USD million,439.791
2018,HTI,Haiti,Multilateral,current,USD million,0.5
2018,IDN,Indonesia,Multilateral,current,USD million,3509.3913
2018,IND,India,Multilateral,current,USD million,5085.8418
2018,IRQ,Iraq,Multilateral,current,USD million,164.85
2018,JAM,Jamaica,Multilateral,current,USD million,194.353
2018,JOR,Jordan,Multilateral,current,USD million,711.8883
2018,KAZ,Kazakhstan,Multilateral,current,USD million,250.69
2018,KEN,Kenya,Multilateral,current,USD million,1078.9278
2018,KGZ,Kyrgyz Republic,Multilateral,current,USD million,13.4687
2018,KHM,Cambodia,Multilateral,current,USD million,4.5666
2018,LAO,Lao PDR,Multilateral,current,USD million,17.601
2018,LBN,Lebanon,Multilateral,current,USD million,154.8109
2018,LCA,St. Lucia,Multilateral,current,USD million,5.231
2018,LKA,Sri Lanka,Multilateral,current,USD million,652.489
2018,LSO,Lesotho,Multilateral,current,USD million,23.66
2018,MAR,Morocco,Multilateral,current,USD million,1122.2808
2018,MDA,Moldova,Multilateral,current,USD million,105.6465
2018,MDG,Madagascar,Multilateral,current,USD million,30.9252
2018,MDV,Maldives,Multilateral,current,USD million,230.3249
2018,MEX,Mexico,Multilateral,current,USD million,1762.42
2018,MKD,North Macedonia,Multilateral,current,USD million,109.2058
2018,MLI,Mali,Multilateral,current,USD million,77.1544
2018,MMR,Myanmar,Multilateral,current,USD million,3.301
2018,MNE,Montenegro,Multilateral,current,USD million,42.2714
2018,MNG,Mongolia,Multilateral,current,USD million,266.7644
2018,MOZ,Mozambique,Multilateral,current,USD million,27.1861
2018,MRT,Mauritania,Multilateral,current,USD million,118.6175
2018,MUS,Mauritius,Multilateral,current,USD million,10.4131
2018,MWI,Malawi,Multilateral,current,USD million,19.3014
2018,NER,Niger,Multilateral,current,USD million,38.2597
2018,NGA,Nigeria,Multilateral,current,USD million,734.0601
2018,NIC,Nicaragua,Multilateral,current,USD million,498.002
2018,NPL,Nepal,Multilateral,current,USD million,14.262
2018,PAK,Pakistan,Multilateral,current,USD million,1752.9378
2018,PER,Peru,Multilateral,current,USD million,457.4132
2018,PHL,Philippines,Multilateral,current,USD million,1697.013
2018,PNG,Papua New Guinea,Multilateral,current,USD million,417.566
2018,PRY,Paraguay,Multilateral,current,USD million,408.1349
